File,isSpam,isCorrect,Spam Probability,Not Spam Probability
6-1056msg2.txt,0,1,-1239.4659117244464,-1125.9931766576453
6-1056msg3.txt,0,1,-1044.371940187012,-943.367004051747
6-1058msg1.txt,0,1,-2904.1068322064907,-2533.808664479482
6-1059msg1.txt,0,1,-2071.531968211736,-1798.3846781800203
6-1061msg1.txt,0,1,-1137.193283174171,-919.3463710207013
6-1062msg1.txt,0,1,-1372.490052119888,-1349.5708382015064
6-1063msg1.txt,0,1,-680.7031418078702,-579.7444685493424
6-1063msg2.txt,0,1,-361.7855033949297,-310.61199598359514
6-1063msg3.txt,0,1,-775.3414591299819,-698.234354723337
6-1065msg1.txt,0,1,-3818.6188608280454,-3503.9329495069032
6-1066msg1.txt,0,1,-4340.367899660979,-3614.697912824215
6-1069msg1.txt,1,0,-8090.9595630109725,-8110.044908018154
6-1070msg1.txt,0,1,-7093.8479099856495,-6697.311590115596
6-1071msg1.txt,0,1,-883.96318496252,-795.8662925231179
6-1072msg1.txt,0,1,-2066.327924503506,-1817.5501803348707
6-1073msg1.txt,0,1,-5036.777452515728,-4373.894515234828
6-1074msg1.txt,0,1,-1482.6608650547917,-1393.497484662591
6-1075msg1.txt,0,1,-1241.646243428044,-1137.5756956878538
6-1077msg1.txt,0,1,-1907.8099970279352,-1736.494251745969
6-107msg1.txt,0,1,-1226.2931863367437,-1061.4640512623255
6-107msg2.txt,0,1,-350.98562482287093,-324.8116464600374
6-107msg3.txt,0,1,-37.318831564702094,-33.37320634709641
6-1081msg1.txt,0,1,-5685.048154538927,-5193.685912742553
6-1082msg1.txt,0,1,-382.3037038884591,-364.5159983318458
6-1084msg1.txt,0,1,-2590.3024857416563,-2296.8824387381474
6-1085msg1.txt,0,1,-1039.9389512977693,-921.5052336958505
6-1086msg1.txt,0,1,-947.8696074591059,-852.4644266773438
6-1087msg1.txt,0,1,-1313.2186835266657,-1177.7444879476755
6-1088msg1.txt,0,1,-3763.0741815214087,-3459.1854704099687
6-1089msg1.txt,0,1,-5438.308505489266,-5024.034944263673
6-108msg1.txt,0,1,-2951.9717544039654,-2829.83700101287
