File,isSpam,isCorrect,Spam Probability,Not Spam Probability
3-1msg1.txt,0,1,-840.9117756521614,-783.4736583803631
3-1msg2.txt,0,1,-461.8473781867153,-418.77980991753816
3-1msg3.txt,0,1,-154.4071958139287,-140.85582245418928
3-375msg1.txt,0,1,-6918.1023778109975,-6119.873491080498
3-378msg1.txt,0,1,-211.24124305610582,-180.2870266059242
3-378msg2.txt,0,1,-869.7346414889573,-770.8653137987402
3-378msg3.txt,0,1,-310.48560259968116,-288.55396799258443
3-378msg4.txt,0,1,-154.00024298459587,-124.82171815861402
3-378msg5.txt,0,1,-385.57745925690637,-324.66699988977444
3-379msg1.txt,0,1,-745.4046803760135,-652.8177351610985
3-379msg2.txt,0,1,-2108.0469621097586,-1854.7540021747993
3-379msg3.txt,0,1,-1123.6421154799548,-991.3300517538593
3-380msg1.txt,0,1,-345.48291029728904,-294.6881407408137
3-380msg2.txt,0,1,-279.61376392385915,-261.70622749477076
3-380msg3.txt,0,1,-185.9854359617179,-181.4991716230271
3-380msg4.txt,0,1,-302.63400203343485,-277.10333539671785
3-380msg5.txt,0,1,-542.4893921028909,-499.19809223956906
3-380msg6.txt,0,1,-320.691568122048,-299.60982169634246
3-380msg7.txt,0,1,-640.3806147882121,-572.9002876180144
3-383msg0.txt,0,1,-594.0682545504459,-499.055962994617
3-383msg1.txt,0,1,-751.7669513790966,-674.6304520846384
3-384msg0.txt,0,1,-522.6024019020065,-478.5174431733688
3-384msg1.txt,0,1,-215.69246091968665,-196.60798501844636
3-384msg2.txt,0,1,-401.26023444209744,-337.59662294159716
3-384msg3.txt,0,1,-750.7547993512106,-660.9663195243171
3-385msg1.txt,0,1,-4075.5640617296986,-3876.561734827344
3-385msg2.txt,0,1,-1076.5433567125165,-959.7507872955499
3-385msg3.txt,0,1,-1778.3371050773749,-1680.8241300194445
3-387msg0.txt,0,1,-3265.0003872714237,-3034.7424319257693
3-387msg1.txt,0,1,-750.1117838256644,-682.4594126072386
3-387msg2.txt,0,1,-504.2719492734538,-426.5487993566028
