File,isSpam,isCorrect,Spam Probability,Not Spam Probability
5-1298msg1.txt,0,1,-1442.3945894488709,-1199.35823376076
5-1298msg2.txt,0,1,-1039.401665874138,-867.3727362962674
5-1298msg3.txt,0,1,-1198.275151082496,-1045.5904613050288
5-1300msg1.txt,0,1,-2251.517015530701,-1940.6681408305055
5-1300msg2.txt,0,1,-10232.292719588622,-9110.395691360287
5-1300msg3.txt,0,1,-1922.376018939933,-1580.4704792638684
5-1301msg1.txt,0,1,-5632.269471204627,-5013.586741245156
5-1302msg1.txt,0,1,-1475.8246739565063,-1366.4272550355445
5-1303msg1.txt,0,1,-1583.419890523424,-1326.2084263613706
5-1303msg2.txt,0,1,-3624.168075961568,-3310.435138645437
5-1303msg3.txt,0,1,-692.5756368600896,-573.5737202853437
5-1304msg1.txt,0,1,-4035.065240358134,-3666.085004268566
5-1307msg1.txt,0,1,-920.7143223650415,-825.400208355637
5-1307msg2.txt,0,1,-306.2511207576116,-281.473661680227
5-1307msg3.txt,0,1,-363.64969969898294,-313.8273483813494
5-1311msg1.txt,0,1,-467.21583123030587,-424.89054920624756
5-1311msg2.txt,0,1,-477.3833274127883,-407.67462840648193
5-1311msg3.txt,0,1,-1175.2979402484616,-1004.7248981146646
5-1312msg1.txt,0,1,-1690.2415746285842,-1490.490463847934
5-1312msg2.txt,0,1,-2260.784784439005,-2035.6525056597372
5-1312msg3.txt,0,1,-2417.9953503360107,-2235.4689468497945
5-1315msg1.txt,0,1,-741.585196934755,-649.6693998940632
5-1315msg2.txt,0,1,-653.7607215591282,-620.1111011961834
5-1315msg3.txt,0,1,-1287.038033586906,-1140.3892103010735
5-1315msg4.txt,0,1,-259.3721111959782,-245.27669849028587
5-1315msg5.txt,0,1,-487.59201241981765,-449.069579254678
5-1316msg1.txt,0,1,-2618.878179168126,-2391.5894959911966
5-1318msg1.txt,0,1,-2116.5610883053187,-1899.1446715052286
5-1318msg2.txt,0,1,-2616.470555728142,-2214.2962511785236
5-1318msg3.txt,0,1,-7901.89573621404,-6823.277643836258
5-1321msg1.txt,0,1,-1370.1720515711665,-1281.9514459873853
5-1322msg1.txt,0,1,-2431.3429815911454,-2199.0707068643255
5-1324msg1.txt,0,1,-1696.626590580024,-1507.4177992577838
5-1325msg1.txt,0,1,-2393.72715726047,-2185.4729469257964
5-1326msg1.txt,0,1,-1151.9743095758035,-1012.5385558920714
5-1327msg1.txt,0,1,-651.7373746410162,-575.2516112116493
5-1328msg1.txt,0,1,-401.448235096808,-384.3174014732823
5-1328msg2.txt,0,1,-370.9122860571983,-329.52665370956083
5-1328msg3.txt,0,1,-704.7862140630531,-618.67840221466
5-1329msg1.txt,0,1,-6256.8288761137665,-5695.627590003148
5-1330msg1.txt,0,1,-6305.362756054144,-5770.230556853199
5-1331msg1.txt,0,1,-926.0927890437687,-843.3752257673095
5-1332msg1.txt,0,1,-1349.6880609552325,-1188.272554718008
5-1333msg1.txt,0,1,-3067.21510682579,-2698.783147346405
5-1335msg1.txt,1,0,-1910.8580917108227,-1959.969567641665
5-1337msg1.txt,0,1,-1463.771928678401,-1327.819638894016
5-1338msg1.txt,0,1,-6866.463627501869,-6561.909428697415
5-1339msg1.txt,0,1,-2706.201255665338,-2375.5930102347493
5-1343msg1.txt,0,1,-791.2733553654192,-744.9344223826547
5-1344msg1.txt,0,1,-2259.8135442233956,-2018.6983599835964
5-1345msg1.txt,0,1,-17715.13077283635,-17204.94408786079
5-1347msg1.txt,0,1,-4680.326087365045,-4555.4298449506105
5-1349msg1.txt,0,1,-4648.215093199478,-3944.081622713185
5-1351msg1.txt,0,1,-2975.2720544642816,-2774.8495955533717
5-1352msg1.txt,0,1,-2788.554978466889,-2400.060883878256
5-1353msg1.txt,0,1,-3690.791847291479,-3482.3312577686543
5-1353msg2.txt,0,1,-3303.4762657515244,-2841.8055692483113
5-1353msg3.txt,0,1,-1744.2364167848707,-1596.3305365378867
5-1356msg1.txt,0,1,-1581.090939568504,-1558.7634307255769
5-1358msg1.txt,0,1,-4749.093333106429,-4471.019673236781
5-1359msg1.txt,0,1,-3429.8901855913596,-3010.1616951792976
5-1361msg1.txt,0,1,-1670.843414554935,-1437.685819443234
5-1362msg1.txt,0,1,-13754.765913804304,-12626.893492811474
5-1370msg1.txt,0,1,-1676.3702207819736,-1407.1631368796277
5-1371msg0.txt,0,1,-682.5606899808982,-588.5124039799266
5-1371msg1.txt,0,1,-1100.1724632778805,-1004.904847069242
5-1371msg2.txt,0,1,-1317.790263830765,-1101.360769333662
5-1372msg1.txt,0,1,-1545.214676256819,-1290.598541927866
5-1372msg2.txt,0,1,-2992.551275307397,-2488.648097710861
5-1372msg3.txt,0,1,-845.0462310440421,-685.8135768466897
5-1373msg1.txt,0,1,-4768.389798553051,-4289.146648085515
5-1375msg1.txt,0,1,-631.8769361969632,-562.6123208489606
5-1375msg2.txt,1,0,-596.7923287438255,-621.9725959644984
5-1375msg3.txt,0,1,-809.5961234118536,-683.2779311748882
5-1375msg4.txt,0,1,-594.7516040220693,-583.0842919724493
5-1375msg5.txt,0,1,-1012.7890026072859,-870.5237625051166
5-1376msg1.txt,0,1,-3752.097285505159,-3499.9485975718226
5-1377msg1.txt,0,1,-3083.4544834749977,-2972.5894113708996
5-1378msg1.txt,0,1,-1174.1935319489085,-1118.5797551036076
5-1382msg0.txt,0,1,-277.68252365677705,-268.33632578604477
5-1383msg1.txt,0,1,-1728.8199864907747,-1544.637247587637
5-1384msg1.txt,0,1,-548.1565080828344,-458.75151707145847
5-1385msg1.txt,0,1,-984.1987744688445,-858.2686374368951
5-1386msg1.txt,0,1,-724.4689483845976,-625.3204826923942
5-1388msg1.txt,0,1,-6881.311413563789,-6357.9373448665065
5-1389msg1.txt,0,1,-3177.3701826094148,-3018.599128666651
5-1390msg1.txt,0,1,-429.39364633617515,-410.7969629248112
5-1390msg2.txt,0,1,-493.3436807843785,-418.76369705518135
5-1390msg3.txt,0,1,-83.90394177502101,-70.97852344606652
5-1393msg1.txt,0,1,-2750.9547618790493,-2340.3016504887664
5-1393msg2.txt,0,1,-1915.7297987136556,-1784.5299895953024
5-1393msg3.txt,0,1,-588.5764540398898,-522.3601672627951
5-1398msg1.txt,0,1,-992.4877222254413,-864.3316821443975
5-1402msg1.txt,0,1,-439.3359152614715,-401.5575267975882
5-1402msg2.txt,0,1,-521.3604294197313,-471.15455476573396
5-1402msg3.txt,0,1,-631.7872827066369,-566.4415853630458
5-1405msg1.txt,0,1,-2704.5866164903628,-2348.7161641001517
5-1405msg2.txt,0,1,-1254.015927340755,-1090.7700229385612
5-1405msg3.txt,0,1,-1968.935459563733,-1778.1848159011636
5-1413msg1.txt,0,1,-363.4265167865849,-312.3599662871731
5-1413msg2.txt,0,1,-2679.614851322272,-2550.480234118524
5-1413msg3.txt,0,1,-241.57962205181073,-207.93174008233447
5-1413msg4.txt,0,1,-268.516632453235,-226.75590785215377
5-1413msg5.txt,0,1,-614.2354752848019,-591.4005475634849
5-1415msg1.txt,0,1,-648.8627829514235,-555.6596205584818
5-1415msg2.txt,0,1,-725.2066220964351,-609.1135475904624
5-1415msg3.txt,0,1,-5331.377647711113,-4625.238552325964
5-1416msg1.txt,0,1,-1451.1777052262166,-1250.5082943347218
5-1419msg1.txt,0,1,-1045.9143910841772,-903.5338170951999
5-1420msg1.txt,0,1,-2366.86816985558,-2208.0789239066007
5-1420msg2.txt,0,1,-1783.338414267235,-1565.9065563484628
5-1420msg3.txt,0,1,-1038.0474228684502,-969.0091782119487
5-1426msg1.txt,0,1,-1533.4884791334414,-1489.8129160945055
5-1426msg2.txt,0,1,-1417.312699899476,-1314.9271030420468
