File,isSpam,isCorrect,Spam Probability,Not Spam Probability
6-248msg3.txt,0,1,-214.99840123231576,-193.77924321020555
6-249msg1.txt,0,1,-916.8019978183853,-884.4904348987675
6-250msg1.txt,0,1,-386.9023606620096,-325.3827840321312
6-251msg1.txt,0,1,-1637.4639835100566,-1520.7460996554826
6-255msg1.txt,0,1,-662.6959272641116,-608.4959511389881
6-255msg2.txt,0,1,-878.4457180890921,-845.3151973916358
6-255msg3.txt,0,1,-1798.9658122783492,-1792.2437151865363
6-255msg4.txt,0,1,-293.27052529195436,-270.1356623592152
6-255msg5.txt,0,1,-736.2407932149159,-719.4742923245068
6-281msg1.txt,0,1,-2980.3298517490853,-2505.499040723649
6-292msg1.txt,0,1,-1619.40254516976,-1446.7498229335265
6-293msg1.txt,0,1,-1067.5461618268655,-983.661072834613
6-338msg1.txt,1,0,-213.03742619673105,-213.66350368568817
6-380msg1.txt,0,1,-1126.1628275569394,-1103.0673162305497
6-381msg1.txt,0,1,-191.36246837856947,-185.00683350147287
6-381msg2.txt,0,1,-355.8218220951537,-355.4186084136456
6-381msg3.txt,0,1,-412.57453309595314,-375.94878361823356
6-381msg4.txt,0,1,-923.8949757496058,-876.7822554558257
6-381msg5.txt,0,1,-1203.2792041986336,-1142.918510406777
6-382msg1.txt,0,1,-1702.5989417600586,-1641.736222388488
6-392msg1.txt,0,1,-3267.752196177719,-2858.713936721799
6-421msg1.txt,0,1,-1327.6090177288502,-1278.2742894282112
6-425msg2.txt,0,1,-2063.3336737644445,-1793.8911418094042
6-425msg3.txt,0,1,-340.10828488639856,-330.4359107585786
6-430msg1.txt,0,1,-1353.4931362536274,-1245.9700536283399
6-430msg2.txt,0,1,-181.38785857168645,-179.62302399740042
6-430msg3.txt,0,1,-657.2884086904958,-601.1851018848515
6-430msg4.txt,0,1,-1114.0160623777606,-1098.491126786583
6-430msg5.txt,0,1,-2104.428335092223,-1862.241806110659
6-453msg0.txt,0,1,-344.0815925151312,-317.3849738610226
6-453msg1.txt,0,1,-105.84786219658464,-104.12052076667675
6-453msg2.txt,0,1,-542.6097926337569,-514.6621919278784
6-454msg1.txt,0,1,-1119.588717002513,-1055.1645530223707
6-455msg1.txt,0,1,-341.0241071189029,-314.23201508272984
6-455msg2.txt,0,1,-159.7582419196965,-145.973625147619
6-473msg1.txt,0,1,-1765.090325805746,-1632.208754961524
6-474msg1.txt,0,1,-371.8527352242438,-323.9746575467107
6-474msg2.txt,0,1,-1946.2743531387337,-1733.814575320772
6-474msg3.txt,0,1,-393.68781184497584,-356.94439101686146
6-474msg4.txt,0,1,-852.2771383665547,-789.3587212754395
6-476msg1.txt,0,1,-279.22376026180945,-251.6441311016603
6-476msg2.txt,0,1,-590.8827050273496,-576.1925690342101
6-476msg3.txt,0,1,-160.20697175984105,-134.1927418927293
6-50msg0.txt,0,1,-1196.2807694985695,-1008.9746193633356
6-50msg1.txt,0,1,-845.3532708352001,-756.4017869274318
6-50msg2.txt,0,1,-384.6754527319523,-384.633437900247
6-50msg3.txt,0,1,-393.65174961555203,-346.4819142592778
6-60msg1.txt,0,1,-2076.4588874187216,-1900.5242718203526
6-61msg1.txt,0,1,-8770.498594252425,-8017.976547904208
6-64msg1.txt,0,1,-1855.6454619529663,-1741.4904270618504
6-68msg1.txt,0,1,-670.5998420632262,-629.6801563238372
6-73msg1.txt,0,1,-1853.9968415423164,-1682.9250259677758
6-74msg1.txt,0,1,-6566.380708262152,-6216.237158087974
6-754msg1.txt,0,1,-7468.72563350241,-6568.236263935758
6-755msg1.txt,0,1,-795.3477131852655,-756.9470391701611
6-755msg2.txt,0,1,-1306.5105823780373,-1253.8582700286302
6-755msg3.txt,0,1,-1295.8474944392303,-1182.5569168996121
6-758msg1.txt,0,1,-13772.72956050103,-11948.529884647956
6-75msg1.txt,0,1,-3683.003464239493,-3519.6550613170198
6-761msg1.txt,0,1,-8475.040647281665,-7784.618238629242
6-768msg1.txt,0,1,-1172.670317247846,-1052.4163575474222
6-771msg1.txt,0,1,-423.4181665128541,-388.6332110785053
6-771msg2.txt,0,1,-842.2885785933279,-746.935326761554
6-771msg3.txt,0,1,-3946.456240913186,-3718.1204996623856
6-772msg1.txt,0,1,-1498.5351465210852,-1349.3648762531802
6-772msg2.txt,0,1,-353.3919774922988,-317.22864799509045
6-773msg1.txt,0,1,-482.2719069120172,-446.87564375805556
6-773msg2.txt,0,1,-656.2566870877137,-577.1181935377656
6-773msg3.txt,0,1,-388.03135474860494,-376.37514627215097
6-775msg1.txt,0,1,-977.825056352581,-940.9994160711731
6-781msg1.txt,0,1,-649.3462552713248,-595.7108803925435
6-781msg2.txt,0,1,-263.7888812921221,-231.8229488959285
6-781msg3.txt,0,1,-657.9890394924154,-617.7511775247185
6-781msg4.txt,0,1,-1538.6261483125377,-1444.7593200666308
6-781msg5.txt,0,1,-418.61895350782237,-395.4401802738236
6-783msg1.txt,0,1,-925.0722876294877,-871.961587715078
6-791msg1.txt,0,1,-2003.4234845000071,-1803.5209313720666
6-798msg1.txt,0,1,-519.6670976478947,-477.3743445270679
6-798msg2.txt,0,1,-253.36953874527208,-225.26224359020839
9-1703msg1.txt,0,1,-4168.527387603375,-3761.121998425142
9-1711msg1.txt,0,1,-2341.2615492779064,-1996.1913180850145
9-1711msg2.txt,0,1,-453.9416285559559,-399.79880975400135
9-1714msg1.txt,0,1,-11978.466018515288,-10318.142629770007
9-1714msg2.txt,0,1,-982.0126210396238,-857.2629940837148
9-1715msg1.txt,0,1,-2876.1752543874613,-2542.651802395532
9-1715msg2.txt,0,1,-17009.976557399543,-14159.167105019638
9-1716msg1.txt,0,1,-7068.865761097151,-6172.621502708983
9-1716msg2.txt,0,1,-5432.204923216841,-4698.681722198508
9-1717msg1.txt,0,1,-864.929094772779,-719.8258150384826
9-1717msg2.txt,0,1,-3581.608076593884,-3076.396173414717
9-1725msg1.txt,0,1,-17603.306082136372,-15600.972815603931
9-172msg1.txt,0,1,-2056.486275566224,-1795.5655095368852
9-1730msg1.txt,0,1,-2001.5407435205475,-1735.2124618414794
9-1731msg1.txt,0,1,-1701.2470119895415,-1433.051511333369
9-1732msg1.txt,0,1,-1071.3342769526762,-919.7032109810976
9-1735msg1.txt,0,1,-4136.836994359758,-3458.035346789977
9-1735msg2.txt,0,1,-2282.9965093659857,-2000.2437892091682
9-1738msg1.txt,0,1,-6040.871256332846,-5250.880356495361
9-1738msg2.txt,0,1,-1550.5338290179002,-1330.8301893971136
9-173msg1.txt,0,1,-5997.8552052160685,-5262.9766558386755
9-1744msg1.txt,0,1,-1560.6058809044189,-1291.622325280504
9-1744msg2.txt,0,1,-2572.07359110865,-2103.6751363510807
9-1745msg1.txt,0,1,-1262.752237985611,-1057.8090606489147
9-1745msg2.txt,0,1,-2001.9067043317787,-1760.5752824981043
9-1746msg1.txt,0,1,-2069.429470675849,-1799.066045885986
9-1747msg1.txt,0,1,-1521.9738915777764,-1299.1046527285596
9-1748msg1.txt,0,1,-1050.3601544159221,-979.9782582934856
9-1749msg1.txt,0,1,-1207.2240836374372,-1046.7823140100754
9-174msg1.txt,0,1,-6984.379048183977,-6289.554143710597
9-1750msg1.txt,0,1,-3518.2717942936497,-3073.57753991153
9-1753msg1.txt,0,1,-2599.240175516486,-2300.436171751804
9-1753msg2.txt,0,1,-624.9083727613735,-526.642520317303
9-1763msg1.txt,0,1,-1458.0262310990697,-1200.4771341297505
9-1764msg1.txt,0,1,-955.3959644436517,-796.2233298771316
9-1765msg1.txt,0,1,-1659.4422311838562,-1360.042081578485
9-1766msg1.txt,0,1,-1898.6111334121874,-1636.6010095924669
9-1767msg1.txt,0,1,-2895.750871655381,-2460.909524511192
9-1768msg1.txt,0,1,-981.625896947748,-834.0281130935497
9-1769msg1.txt,0,1,-1865.8292413129989,-1623.116919937476
9-176msg1.txt,0,1,-1242.2699349996433,-1044.2440901253585
9-1773msg1.txt,0,1,-7274.302030024714,-6318.723945268048
9-1773msg2.txt,0,1,-1533.5495304596907,-1292.0888114690592
9-1774msg1.txt,0,1,-2948.94109360721,-2406.317619843763
9-1774msg2.txt,0,1,-5178.446284780933,-4536.3794297883005
9-1781msg1.txt,0,1,-4199.8498652555945,-3638.174829358676
9-1781msg2.txt,0,1,-4940.001292021895,-4342.508759657868
9-1783msg1.txt,0,1,-1870.1074336925913,-1546.1266511310512
9-1784msg1.txt,0,1,-3566.043178212062,-3156.211694011822
9-1785msg1.txt,0,1,-1964.5626224756654,-1744.3917023196736
9-1791msg1.txt,0,1,-2085.8052819599757,-1916.0090018909937
9-1791msg2.txt,0,1,-4458.385546123135,-3997.098516098141
9-1796msg1.txt,0,1,-2170.091834557503,-1755.5523570890475
9-1796msg2.txt,0,1,-4190.0494775576,-3565.7453146449375
9-1797msg1.txt,0,1,-19450.855306853668,-16724.4064595326
9-1798msg1.txt,0,1,-3986.9870616254834,-3442.9030745176815
9-1798msg2.txt,0,1,-15520.749204282534,-13275.699397067461
9-1808msg1.txt,0,1,-1629.060759233099,-1435.8422893536967
9-1809msg1.txt,0,1,-3270.3602649028057,-2827.3811237283157
9-1813msg1.txt,0,1,-11508.223760862655,-9753.248986656243
9-1816msg1.txt,0,1,-2366.8479874811983,-2059.541072144961
9-1817msg1.txt,0,1,-1448.2470543964598,-1293.853952434676
9-184msg1.txt,0,1,-3696.432490457481,-3022.451701521503
9-184msg2.txt,0,1,-2768.962069853772,-2319.998006449781
9-186msg1.txt,0,1,-7354.361964604727,-6403.521343318628
9-186msg2.txt,0,1,-3016.2181001792783,-2515.654117031927
9-18msg1.txt,0,1,-1423.719798641396,-1189.9115133292707
9-18msg2.txt,0,1,-4080.203896835175,-3528.533917459195
9-195msg1.txt,0,1,-2209.965018696688,-1917.9910812449705
9-195msg2.txt,0,1,-4101.339437978567,-3592.783566757618
9-196msg1.txt,0,1,-6142.210898531317,-5365.128330139735
9-196msg2.txt,0,1,-5132.647653636318,-4260.341032217469
9-1msg1.txt,0,1,-3707.585040013264,-3270.9010800076603
9-208msg1.txt,0,1,-6388.808613198553,-5543.333995626099
9-208msg2.txt,0,1,-5145.716767352156,-4560.092825709569
9-209msg1.txt,0,1,-2044.6918938903193,-1670.7638961970622
9-209msg2.txt,0,1,-4383.72977270859,-3649.2582389211407
9-210msg1.txt,0,1,-4041.036519439945,-3357.493129121534
9-210msg2.txt,0,1,-5472.239587433325,-4646.661168610049
9-211msg1.txt,0,1,-3411.810355464123,-3093.7428774600135
9-216msg1.txt,0,1,-3160.9016433280963,-2637.0476346882597
9-216msg2.txt,0,1,-5286.016595747193,-4664.154923261015
9-217msg1.txt,0,1,-6070.094812942005,-5255.671354619427
9-217msg2.txt,0,1,-2023.8821213111855,-1707.599588406102
9-222msg1.txt,0,1,-1689.509682321198,-1425.2386227181644
9-222msg2.txt,0,1,-5750.714825944032,-4964.403448820503
9-226msg1.txt,0,1,-6226.322291394231,-5483.272280686842
9-231msg1.txt,0,1,-1247.1190637868017,-1026.0839123028866
9-231msg2.txt,0,1,-6413.211854218331,-5599.439414645794
9-236msg1.txt,0,1,-1693.3174849966097,-1549.34182226831
9-237msg1.txt,0,1,-8836.136370345193,-7576.652875802213
9-237msg2.txt,0,1,-2474.5168141045383,-1981.9288853324108
9-243msg1.txt,0,1,-1053.6923109695542,-883.7685805320585
9-243msg2.txt,0,1,-1938.9824292405976,-1616.3987608216446
9-246msg1.txt,0,1,-325.5630579531955,-264.1631748999757
9-248msg1.txt,0,1,-3715.897941186203,-3305.472345484785
9-250msg1.txt,0,1,-3294.6590000559504,-2877.584643755889
9-250msg2.txt,0,1,-819.039680640029,-676.8716882239437
9-251msg1.txt,0,1,-2045.73838093885,-1746.3538398125606
9-259msg1.txt,0,1,-3285.8302466583355,-2888.731365666726
9-259msg2.txt,0,1,-1129.9608928366006,-942.8191912230723
9-261msg1.txt,0,1,-5807.416147631049,-5059.3114558905945
9-268msg1.txt,0,1,-9073.886236966275,-7644.14161911258
9-269msg1.txt,0,1,-7969.387587386329,-7144.605954002457
9-270msg1.txt,0,1,-15816.491182502088,-13784.228817420179
9-271msg1.txt,0,1,-752.6690796965856,-630.1887238425622
9-271msg2.txt,0,1,-5443.783900325505,-4464.199190253911
9-278msg1.txt,0,1,-3011.2539826639513,-2581.3581321941037
9-278msg2.txt,0,1,-4752.164731205883,-4196.130719494233
9-282msg1.txt,0,1,-6532.924176188226,-5956.4414077457395
9-288msg1.txt,0,1,-2930.284820408672,-2452.435698604119
9-288msg2.txt,0,1,-3066.6818938181787,-2513.371514038296
9-28msg1.txt,0,1,-1784.0479161080523,-1554.6911381167067
9-28msg2.txt,0,1,-3456.5775062337757,-2885.170963955155
9-296msg1.txt,0,1,-13792.587797781029,-12036.584457973773
9-297msg1.txt,0,1,-4466.165402015545,-3784.1001218847105
9-297msg2.txt,0,1,-1204.2161164965055,-1064.9987165211226
9-29msg1.txt,0,1,-3833.2734315523167,-3283.850008861313
9-29msg2.txt,0,1,-2162.7648458019535,-1728.1724989112085
9-2msg1.txt,0,1,-2035.7720424426009,-1697.6830078749701
9-300msg1.txt,0,1,-2109.719811683525,-1871.6850803323348
9-301msg1.txt,0,1,-6114.885772866346,-5417.279985908772
9-301msg2.txt,0,1,-1185.3562018459027,-946.0663153245292
9-303msg1.txt,0,1,-8538.550759846621,-6990.724898349989
9-303msg2.txt,0,1,-1742.0311871094686,-1406.40685550321
9-306msg1.txt,0,1,-5637.218279039242,-4801.689864540345
9-306msg2.txt,0,1,-4427.063873681139,-3747.5561394347715
9-311msg1.txt,0,1,-3775.8773389342764,-3251.0258766954666
9-311msg2.txt,0,1,-2907.552533706286,-2499.672129419868
9-312msg1.txt,0,1,-11045.138426637071,-9809.25643374757
9-317msg1.txt,0,1,-1356.9870357689667,-1118.4798600742838
9-317msg2.txt,0,1,-9865.84166140376,-8429.474371300199
9-319msg1.txt,0,1,-2344.4289409326625,-1952.6353486346263
9-319msg2.txt,0,1,-4016.465829486982,-3430.355132967064
9-320msg1.txt,0,1,-1643.8995018473347,-1440.1445967963168
9-325msg1.txt,0,1,-7214.946608347968,-6531.81800364098
9-326msg1.txt,0,1,-7127.746069128858,-5931.375696756115
9-326msg2.txt,0,1,-3144.5485515737832,-2669.015635803569
9-330msg1.txt,0,1,-4582.4835779794785,-3776.4515798457687
9-330msg2.txt,0,1,-4924.085207352684,-4205.39651638988
9-332msg1.txt,0,1,-3212.8175740951106,-2588.5241640812633
9-332msg2.txt,0,1,-954.7289348552249,-742.0918760608893
9-334msg1.txt,0,1,-1812.272776258227,-1464.056098888753
9-336msg1.txt,0,1,-9053.832005448816,-8024.814051011545
9-33msg1.txt,0,1,-4355.370198591506,-3665.765192113637
9-33msg2.txt,0,1,-2231.594184966555,-1999.8565593357903
9-34msg1.txt,0,1,-1475.9941906577112,-1199.350007780707
