File,isSpam,isCorrect,Spam Probability,Not Spam Probability
6-241msg2.txt,0,1,-3443.195292801216,-3185.960274982763
6-241msg3.txt,0,1,-1993.267044716319,-1842.1525905746491
6-243msg1.txt,0,1,-4819.87397679617,-4303.441128518202
6-245msg1.txt,0,1,-376.1522415232031,-354.97759640094426
6-245msg2.txt,1,0,-335.6588266002343,-342.43284363648485
6-245msg3.txt,0,1,-353.0762796669331,-324.83266241395927
6-248msg1.txt,0,1,-756.406838574686,-681.2198258408547
6-248msg2.txt,0,1,-449.53027092103645,-391.587511899093
6-252msg1.txt,0,1,-3931.234393983815,-3764.7593022674414
6-254msg1.txt,0,1,-9286.763701048914,-8391.082383562361
6-256msg1.txt,0,1,-1680.5836313828531,-1620.2312438686786
6-257msg1.txt,0,1,-8157.918126233257,-7762.195862889768
6-266msg1.txt,0,1,-1714.6454435939527,-1629.4567319051032
6-266msg2.txt,0,1,-1317.6375663724252,-1110.5832637192743
6-266msg3.txt,0,1,-481.20009591908126,-407.69853903912565
6-267msg1.txt,0,1,-10556.565232241173,-9505.130356499985
6-268msg1.txt,0,1,-4617.145857760932,-3922.2691140398388
6-270msg1.txt,0,1,-6694.699639495192,-5964.142681183571
6-271msg1.txt,0,1,-5723.18986302248,-5172.386174078488
6-272msg1.txt,0,1,-2845.579013812511,-2452.5538520436126
6-273msg1.txt,0,1,-402.5821733213471,-319.8043132942707
6-273msg2.txt,0,1,-644.000129494663,-576.3432468871296
6-273msg3.txt,0,1,-191.12442402345312,-188.7261443433634
6-274msg1.txt,0,1,-3690.982370777696,-3472.7191992563226
6-275msg1.txt,0,1,-3097.235684160175,-2806.2663779674267
6-280msg1.txt,0,1,-914.4701272259127,-826.005337905399
6-282msg1.txt,0,1,-2922.116275368135,-2642.9354869809818
6-289msg1.txt,0,1,-770.7814523555646,-753.8718106733448
6-289msg2.txt,0,1,-240.3484499117126,-228.01403317695366
6-289msg3.txt,0,1,-432.21679059359616,-385.2638988440775
6-28msg1.txt,0,1,-12681.891593759574,-11630.881061482734
6-290msg1.txt,0,1,-4445.308021366142,-4101.553510170243
6-291msg1.txt,0,1,-8108.902687177209,-7256.046038659516
6-294msg1.txt,0,1,-2682.190419366108,-2300.2360155632723
6-295msg1.txt,0,1,-1664.8539915583485,-1479.0813537266772
6-297msg1.txt,0,1,-541.2562416233088,-470.2176472316967
6-297msg2.txt,0,1,-177.10300768627187,-168.11769574290346
6-297msg3.txt,0,1,-221.77013967360278,-198.69932641406191
6-300msg1.txt,0,1,-6578.19085927833,-5895.789008318473
6-303msg1.txt,0,1,-1477.2480354391676,-1395.8462078880582
6-304msg1.txt,0,1,-16145.710756893983,-14944.397339495728
6-309msg1.txt,0,1,-4313.223952229034,-3770.9736757178352
6-311msg1.txt,0,1,-3011.42295678347,-2514.808314951141
6-315msg1.txt,0,1,-1481.159988602133,-1181.0493593153221
6-317msg1.txt,0,1,-2099.5571695205135,-1937.1199539387128
6-318msg1.txt,0,1,-2482.6666180664383,-2052.3083040155516
6-31msg1.txt,0,1,-11057.363752523921,-9576.738675114313
6-325msg1.txt,0,1,-637.2307320222184,-609.7693457957629
6-325msg2.txt,0,1,-262.5933639164237,-207.74207794630712
6-325msg3.txt,0,1,-1432.1901132587989,-1395.93872393637
6-326msg1.txt,0,1,-3279.4843557392264,-2852.859213562966
6-326msg2.txt,0,1,-2496.5924176089347,-2055.6328600662728
6-326msg3.txt,0,1,-5298.745373265639,-4995.782230300791
6-327msg1.txt,0,1,-479.03706287924854,-435.24927540913137
6-327msg2.txt,0,1,-408.7213669119285,-370.4856925077373
6-327msg3.txt,0,1,-989.7926646657841,-886.4186213463212
6-327msg4.txt,0,1,-2963.7010862591383,-2652.0996950885256
6-327msg5.txt,0,1,-777.5457004384995,-728.6109008035606
6-329msg1.txt,0,1,-741.6976410971203,-611.7839147759552
6-329msg2.txt,0,1,-442.82542862264927,-394.63219921920336
6-329msg3.txt,0,1,-619.4243944912596,-542.0308645851491
6-333msg1.txt,0,1,-269.8507343010626,-239.03308531116227
6-333msg2.txt,0,1,-661.4946685956114,-610.1699937101
6-333msg3.txt,0,1,-991.6029267333831,-934.8314760792097
6-334msg1.txt,0,1,-3325.7991069200025,-2983.3982107289958
6-33msg1.txt,0,1,-2376.019095140797,-2141.6050303539396
6-341msg1.txt,0,1,-276.9075662048221,-256.5400430775467
